EnsureRemoveAll RecursiveUnmount don't call Mounted around Unmount;pkgsystem.EnsureRemoveAllCall to mount.Mounted is very expensive and it's redundantto call it before Unmount.Calling mount.Mounted after an error from Unmount isquestionable if unmounting failed the mount is probablystill there anyway it doesn't make sense to check it.pkgsystem.RecursiveUnmountsame as item aboveThis should result in faster code with no change in functionality.cpuguy PTAL       The text was updated successfully but these errors were encountered
rootless launch rootlesskit with propagationrslave;What I didLaunch rootlesskit with propagationrslave.The propagation was previously set to rprivate and didn't propagate mounts from the host mount namespace into the daemon's mount namespace.Further information about propagation httpsgithub.
update VPNKit;Changes mobyvpnkitad...v..       The text was updated successfully but these errors were encountered
Remove could not get checksum with tarsplit debug message;fixes mobybuildkitThis code was originally written for v. migration where it signified that layerswere recomputed from pre . layout and could possibly change the tarball checksums.It's now being repurposed in the BuildKit adapter but there it doesn't have anywarn condition as all data generated by builder is new anyway.Currently debug log entries as the one below may appear in the daemon logsT.Z could not get checksum for xnsjyzfxjhemwon with tarsplit no tarsplit fileThis patch removes the debug log as it may confuse users we couldn't validatewhat we downloaded but we're gonna run it anyway Description for the changelog A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
Fix make shell;a broke make shell which istrying to build the dev Dockerfile stage which no longer exists afterthe change.This adds the stage back.       The text was updated successfully but these errors were encountered
Builder Check remote when local img platform doesn't match;fixes dockerforlinuxThis fixes an issue where if a build requests an image that alreadyexists in Docker's image store but does not match the specified buildplatform instead of building using the wrong platform go ahead andcheck the remote for the correct platform.Steps to reproduce issue docker pull platformamd debianbusteroutput supressed cat DockerfileFROM debianbusterRUN echo hello docker build platformarmhf Dockerfileoutput supressedWithout this fix the build invocation will build using the amd imagesince it is already tagged locally but this is clearly not what wewant.With the fix the local image is not used and instead we pull the correctimage.       The text was updated successfully but these errors were encountered
. Fix rate limiting for logger increase refill rate;Backports to .Signedoffby Ethan Mosbaugh ethanreplicated.com What I didfixes  How I did itThe rate limiter will get refilled at a rate of token per second. My understanding of the code it is intended to get refilled at a rate of M second.   mobyvendorgolang.orgxtimeraterate.go   Lines to  in ce       A Limiter controls how frequently events are allowed to happen.     It implements a token bucket of size b initially full and refilled     at rate r tokens per second.     Informally in any large enough time interval the Limiter limits the     rate to r tokens per second with a maximum burst size of b events.     As a special case if r Inf the infinite rate b is ignored.     See httpsen.wikipedia.orgwikiTokenbucket for more about token buckets.     How to verify it docker service create name lotsologs restartcondition onfailure d debianstretchslim bash c for i in \seq do cat devurandom | tr dc 'azAZ ' | fold w | head n doneyuhculyxcqergehfzeikswait a while for the logs to fill up docker service logs lotsologs tmp hangsC ls lh tmprwrwr ethan ethan M Jun tmp Description for the changelogFixed an issue that caused requests for docker swarm service and task logs to hang indefinitely for logs with size greater than MB. A picture of a cute animal not mandatory but encouraged       The text was updated successfully but these errors were encountered
Add TC for com.docker.network.hostipv label;This PR adds a testcase for the com.docker.network.hostipvlabel committed via mobylibnetwork       The text was updated successfully but these errors were encountered
. backport Update DNS library;This makes sure that we don't become vulnerable to CVE orCVE in the future.This is a cherrypick of using the correct bump. libnetwork branch.Signedoffby Sam Whited samsamwhited.com       The text was updated successfully but these errors were encountered
Add warnings for deprecated cluster functions and deprecate API fields;relates to followup to Add warning about deprecated cluster options to docker infoAPI deprecate info ClusterStore and ClusterAdvertise fields       The text was updated successfully but these errors were encountered
Update Windows ico;closes closes Signedoffby Stefan Scherer stefan.schererdocker.com What I didI've replaces the old Docker ico for the Windows exe files with a newer one.I've also removed the dockerd.png file as I couldn't find any reference where it may be used. Maybe that was only an example of the ico file for people unable to view Windows ico files. How I did itPicked it from an internal JIRA task.  How to verify itCompile windows binaries and check the dockerd.exe in Windows Explorer and in Sysinternals Process Monitor while running the Windows Docker engine. Description for the changelogUpdated the Windows icon. A picture of a cute animal not mandatory but encouragedSee also dockercli for the windows CLI.       The text was updated successfully but these errors were encountered
validate add shfmt;What I didThe first commit Added shfmt to hackvalidate.The second commit ran the following command git grep nameonly '' | egrep v 'vendor|\.go|Jenkinsfile' |  xargs shfmt w bn ci srClose  How I did itUsed the latest sh
. backport daemoncluster add a missing Unlock;backport of        The text was updated successfully but these errors were encountered
vendor update gotest.tools v..;followup to and full diff gotestyourselfgotest.toolsv.....v..assert Fix NilError error nonnil typefixes Typed nil errors should not pass NilErrorfixes reflect call of reflect.Value.IsNil on struct Value for struct error type       The text was updated successfully but these errors were encountered
vendor containerd BuildKit protobuf grpc and golang.orgx;containerdcontainerd changes containerdcontainerdacdcf...dmobybuildkit changes mobybuildkitdedb...ddb       The text was updated successfully but these errors were encountered
Windows CI Make sure that CI fails on any error;What I didOn Windows CI tests are called using pathJenkins PowerShell gotestsum go testgotestsum automatically return any exit code coming from go test and these changes make sure that if gotestsum exit code is not zero we exit using to J
